window_idx,t_start_s,t_end_s,ecg_mean,ecg_std,ecg_min,ecg_max,ecg_skew,ecg_kurt,ecg_hr_bpm,ecg_rr_mean_ms,ecg_rr_std_ms,ecg_rmssd,ecg_rr_range_ms,ecg_pnn50,eda_e4_mean,eda_e4_std,eda_e4_min,eda_e4_max,eda_e4_skew,eda_e4_kurt,eda_e4_scl_mean,eda_e4_scl_std,eda_e4_scl_slope,eda_e4_scr_n_peaks,eda_e4_scr_mean_amp,eda_e4_scr_max_amp,eda_rb_mean,eda_rb_std,eda_rb_min,eda_rb_max,eda_rb_skew,eda_rb_kurt,eda_rb_scl_mean,eda_rb_scl_std,eda_rb_scl_slope,eda_rb_scr_n_peaks,eda_rb_scr_mean_amp,eda_rb_scr_max_amp,bvp_mean,bvp_std,bvp_min,bvp_max,bvp_skew,bvp_kurt,bvp_ac_dc_ratio,bvp_hr_bpm,bvp_ibi_mean_ms,bvp_ibi_std_ms,bvp_ibi_cv,bvp_pulse_amp_mean,bvp_pulse_amp_std,bvp_vasomotor_power,emg_mean,emg_std,emg_min,emg_max,emg_skew,emg_kurt,emg_rms,emg_mav,emg_iemg,emg_wl,emg_zcr,emg_median_freq,emg_mean_freq,resp_mean,resp_std,resp_min,resp_max,resp_skew,resp_kurt,resp_rate_bpm,resp_interval_mean_s,resp_interval_std_s,resp_irregularity_idx,resp_amp_mean,resp_amp_std,resp_dominant_freq,cross_eda_e4_rb_corr,cross_hr_bvp_ecg_diff
10,100.0,109.996,0.00034700872517847114,0.1284623269252883,-0.1775428387219823,0.8717699654268409,4.340886229447932,21.439736034094924,76.82458386683739,781.0,28.08428871677673,21.47302747846491,80.0,0.0,3.01321139258416,0.07932443150444293,2.946803624593517,3.1852060246009164,1.1548030051148284,-0.3688183264629621,2.986941985851994,0.0024493414906023737,-3.011248789209332e-06,1,0.2001851681422746,0.2001851681422746,15.693102067455934,0.3942967996831135,15.206650620630327,16.608604002782133,0.8931689023145638,-0.640738009515009,15.628169107876648,0.01690567688360788,-2.0908146894169958e-05,1,0.8518964344196327,0.8518964344196327,-0.22431246471084942,36.48656353400614,-71.39994127799778,47.09942887748642,-0.388934687444968,-1.2662542353811814,3.664676868138903,76.17435463393991,787.6666666666666,46.12893655698977,0.058564032869644234,42.44652426307161,3.938779055113223,0.0,-1.440714306280129e-07,0.0014784386461987532,-0.0064941731881042,0.0061427452783803,0.008477063774584112,0.7869979971723944,0.0014781429359159925,0.0011474721535085224,0.011474721535085223,3.8068509825812855,0.4668,51.26953125,55.53622894917209,0.04676497670649255,2.168492560621351,-2.9128614871441734,4.057693405201486,0.38794287442411823,-1.218567427031116,11.574074074074074,5.184,,,4335926.837562132,6074787.289220453,0.48828125,0.9747387189588248,0.6502292328974733
11,110.0,119.996,8.674468896520793e-05,0.13214843394740525,-0.1815397786753809,0.8396348128004093,3.9098597155844717,18.013872863098545,80.87930319369556,741.8461538461538,21.267526708757,19.356308187943966,60.0,0.0,3.7622862074795083,0.4362965891861395,3.184130364928797,4.734402510376688,1.0397847386460524,-0.18444268236834827,3.528875809482924,0.0425161929714964,5.2771935568904886e-05,2,0.7006521072172742,1.1901143134743055,19.098180068465687,1.2313219567246552,16.612752350210318,20.682107144615003,-0.5875712984805027,-1.1311842997198172,17.632190417895206,0.13716370879075493,0.00017104918071822288,2,2.4472129307044312,2.9810185059220125,-0.15363456132712308,51.546166220188006,-98.48659346007211,169.8070842345089,0.048731948100568113,-0.5438431356445794,6.053260618847718,80.53691275167785,745.0,56.2882193390734,0.07555465683097101,67.70157529975918,33.09027623505248,0.0,3.5336301182992103e-07,0.002551697537845091,-0.0093137060088587,0.0111217588027234,0.1068444419213672,0.5429239297944597,0.0025511871717653844,0.00197907205321356,0.019790720532135597,6.676788026073382,0.4696,55.6640625,56.963995734124516,0.0895066670653191,2.257851607045939,-3.628279085928422,3.870561567736815,0.07962375513624965,-1.4040202970529843,11.838989739542226,5.068,,,853808.1831463613,1187633.3590661169,0.48828125,0.6023452287573732,0.3423904420177166
12,120.0,129.996,-0.00042485968857361477,0.13021929790664516,-0.1852107980174892,0.8691796248059349,4.343656798503473,21.360743327568724,84.05172413793103,713.8461538461538,74.25389569336431,76.20148729957091,284.0,7.6923076923076925,3.2713406048132954,0.06471826216763263,3.166890789698832,3.3977143169556787,0.23500701694108703,-1.0463207801797532,3.347452740842091,0.0059037284717389435,-7.3663825092225175e-06,0,0.0,0.0,18.243280443799627,0.6230285744609034,17.30049798314157,19.36365564841957,0.14038139987650375,-1.259272177421397,18.957755360962864,0.049851283672178184,-6.227206043002565e-05,0,0.0,0.0,0.5134282224617887,43.822627954668306,-89.92569639746876,69.6949520703917,-0.48232350903772786,-1.1443855916261947,4.122386052853706,82.07070707070707,731.0769230769231,32.95062351069536,0.0450713494990572,51.401227390560614,9.1652113766348,0.0,-7.518161658992069e-07,0.0023690980089250964,-0.0108999212755784,0.0107880009723005,0.032546613397195945,0.621862315444742,0.0023686242612474535,0.0018695994364305143,0.018695994364305142,6.310154575972911,0.4768,57.6171875,59.40185124509422,-0.08560864607767008,2.6489034112671743,-3.552829384827528,4.819616817319794,0.2237681169211482,-1.421391028434315,13.6986301369863,4.380000000000001,0.8824692629208103,0.20147700066685162,2554157.9704269627,4048779.191203492,0.48828125,0.9917245264192295,1.9810170672239593
13,130.0,139.996,0.0004293596093475628,0.1271519079447569,-0.1925918622771268,0.8153200935520004,4.009844231268753,18.412963234272723,86.45533141210375,694.0,37.90676822050486,19.3112163501701,120.0,0.0,3.135991202830245,0.0758210862316671,3.040334860407554,3.299934113270828,0.746102082416219,-0.48212532952048237,3.2159343128460507,0.005882032439340528,-7.358501076178567e-06,1,0.07150595548619831,0.07150595548619831,16.40783497069789,0.5883203035753864,15.521821055015108,17.76104050481801,0.5129345455950013,-0.633855941799522,17.198492256949695,0.06550846387205456,-8.15247465418304e-05,0,0.0,0.0,-0.7304087149666834,37.634203653341984,-84.5724507361539,76.07696102345496,-0.3339340773495302,-1.004967369934127,4.978965048851993,85.33916849015317,703.0769230769231,81.6195049589471,0.11608901142957466,47.02613985393655,11.85844603167723,0.0,6.828552930672742e-07,0.001783317501022205,-0.0078917904576032,0.0065211123603303,-0.09878298720705692,0.3435517604378302,0.0017829609326117197,0.0014022051901402518,0.014022051901402516,4.618517251672018,0.454,52.734375,56.533086433912814,-0.05553348432216957,2.050933878794706,-2.964061161567772,4.281252939324845,0.42699583495210236,-0.9774511772194105,11.709601873536302,5.123999999999999,,,868776.4182728699,1078694.1347626168,0.48828125,0.9898522928800108,1.1161629219505755
14,140.0,149.996,0.0010827947732635352,0.1292508029014559,-0.1979669121843992,0.8476311767738485,4.160443487320668,19.653548330491102,83.26216908625106,720.6153846153846,43.014606940624375,19.765289440498126,116.0,0.0,3.1979225864492022,0.13007141444155465,3.0048051555356663,3.424035671249293,-0.0420382672024217,-1.0894539099041918,3.08192036546947,0.006703347188701191,8.438713885726334e-06,2,0.2500785705607409,0.3367610003298118,16.49718727373903,0.7504053798253156,15.175721033240142,17.464529546762268,-0.5929798071353971,-1.0753584796175395,15.820957393481937,0.04566850374679649,5.738530278306852e-05,3,1.4009720815482367,1.6094918352509868,-0.04694048394885085,37.82995185060334,-100.76978182343753,105.83263661466724,-0.30966303955221247,-0.35157365382347816,6.502921159285846,86.6281652598845,692.6153846153846,126.4473134428845,0.18256497942664354,45.310478145938745,19.445112815015555,0.0,6.297351408039255e-07,0.0018369692446738375,-0.0080198093755635,0.0081668158599761,0.03940093832745695,0.6719974435144191,0.001836601922040148,0.001433487543869298,0.01433487543869298,4.605415430776539,0.4552,53.22265625,55.78972929872804,-0.030471084144799532,1.854847610953599,-2.784827885811741,3.6690976087729386,0.3829331911035567,-0.9288381729031991,12.038523274478328,4.984000000000001,,,215737.05365750793,239422.38671339187,0.48828125,0.9560806199957536,3.365996173633434
15,150.0,159.996,-0.0008550264285079841,0.12678192381391895,-0.1918940032722432,0.7963902762093134,4.073912985152311,19.00560224932889,86.51286601597161,693.5384615384615,16.2101582586115,20.165977949672232,56.0,0.0,3.0959470948413936,0.09192924567903381,2.9776173220107407,3.264916854910365,0.4497852890461251,-1.1965371181250086,3.2001384838956772,0.00755788541637345,-9.44798664007159e-06,1,0.0465973365167236,0.0465973365167236,16.317412913738792,0.2580400755079772,15.804382663393788,16.765550000867112,-0.20587552993497418,-0.8332601898638599,16.496170296240912,0.006822412305847084,-8.536118077391776e-06,1,0.26638462603615665,0.26638462603615665,-0.48097728276318485,35.25676729813579,-73.37130418841768,71.81579299782787,-0.2731942178850955,-0.9861993440099188,4.821560679840008,78.3630822812364,765.6666666666666,158.71720610932994,0.2072928246965563,48.1038934898583,10.008500461157533,0.0,-4.923146123635953e-07,0.001698854564096318,-0.0068504171011291,0.0070448625947933,0.09772143871843295,0.618049167994827,0.0016985148305483197,0.0013153339860979736,0.013153339860979735,4.464273061736006,0.4684,55.17578125,57.44194294155891,0.181286688786809,2.5489072632033234,-4.385008252146039,4.504482166628143,0.025961577022907176,-1.242641037067607,11.933174224343677,5.028,,,3112447.4927658737,4366114.888400754,0.48828125,0.6858851422909441,8.149783734735209
16,160.0,169.996,-0.0002943062777895467,0.12706131095655918,-0.2089470496702128,0.8360800798136776,4.220351339725631,20.41861942592787,85.07853403141361,705.2307692307693,24.624357339004288,19.629909152447276,76.0,0.0,2.97141418897236,0.04422708802887098,2.9172219199646108,3.066131774803983,0.850246269733085,-0.42612921979596097,2.961002073836839,0.0015856311593809088,-1.9606195146195332e-06,2,0.054003159812354706,0.10639022342278359,15.301754841370485,0.24624350749995186,14.928374168679232,15.803905153412009,0.36382134797376636,-1.063587770468871,15.587160916434554,0.02557738086178431,-3.192416102370016e-05,0,0.0,0.0,0.5260419378684432,35.254242739919235,-76.31691502643952,52.891641969016426,-0.48585495027297304,-1.1290931742730699,4.161527881253188,85.40056933712891,702.5714285714286,68.00193920958237,0.09679007207545275,42.44937768370003,5.00608603808633,0.0,-5.239245077410831e-07,0.0013265864394080206,-0.0052927538966661,0.0055266913122725,-0.025608400607737662,0.6507037551172896,0.001326321199063655,0.0010316233144383857,0.010316233144383857,3.329708402005159,0.4572,49.8046875,53.984447144124786,-0.04095278526281802,2.4060211295469864,-3.456584253712335,4.499135144173748,0.33486370155133915,-1.2036129638032882,11.303692539562926,5.307999999999999,,,340912.78940924734,420659.803872364,0.48828125,-0.05473240462746916,0.32203530571530337
17,170.0,179.996,-0.00017393196694859788,0.13120746130334335,-0.2315634678176497,0.8620706744747646,4.196151699955252,20.005721015951558,83.9431769263883,714.7692307692307,19.27932332039451,15.748015748023622,60.0,0.0,2.934612258106644,0.046767998724500236,2.856356388798174,3.0265901278512977,0.23908562344286652,-0.7556542379360978,2.966101888526578,0.0019004956708134036,-2.346498447486906e-06,1,0.06103717852885415,0.06103717852885415,15.05674228439395,0.33575515372085835,14.542568168214729,15.737609357933572,0.42333584549263686,-0.7257954307368863,15.03486984850954,0.0033378026643887614,4.36607299897893e-06,2,0.4505877275110528,0.7027602510063495,0.1617562904121338,31.384972564315934,-61.66338773292194,42.16421649022579,-0.46106984646715293,-1.1560981472170737,3.771098838025831,84.30609597924773,711.6923076923077,28.11697178865645,0.03950720203767119,38.218211924914094,3.0892599716259572,0.0,5.658558818725142e-07,0.0013139944232358745,-0.0061064335427384,0.0054841824089409,-0.07684600724402577,0.920830532856078,0.0013137317199299631,0.0010202970517431274,0.010202970517431275,3.2884952743958475,0.4536,50.29296875,54.372382483109625,-0.2883929480055428,2.237921919330398,-3.2647808902909063,4.288267961438927,0.5967521130448944,-1.0165530376396412,11.476664116296861,5.228000000000001,,,2521829.838563077,3536263.3926023166,0.48828125,0.7247630925140808,0.36291905285942505
18,180.0,189.996,-0.0001538926549786359,0.12992928781147123,-0.1904391222459898,0.8293117200003517,4.109641544694078,19.076681041744568,84.37905668541757,711.0769230769231,20.536396707884023,14.514360704718161,68.0,0.0,2.8375273694501795,0.10132905494525947,2.7551405277183942,3.139943351010837,2.0162136461675946,2.976497790361983,2.829520602615906,0.0030374308628720553,-3.787505233582511e-06,2,0.1687708515089752,0.312900070411434,14.569054889641505,0.42248445567387355,13.946973898623494,15.470773423795077,0.5008355241526401,-0.6585449990002368,14.608693012463696,0.00818489760028441,-1.0485261141531802e-05,2,0.614639992157394,0.8692716136080563,-0.4763727729825768,25.43526537271116,-64.4982635183734,49.29123300918962,-0.49118736711099964,-0.10222301808106637,6.271668211354956,61.84150251946863,970.2222222222222,395.60137063013883,0.40774305264214955,32.256760146107766,17.08729283771256,0.0,3.162872016276744e-07,0.0013727848084817158,-0.0054479846512876,0.0060419615581995,-0.027996835976571825,0.3293437982036793,0.0013725102605021268,0.00109120385644005,0.010912038564400501,3.5573591944768728,0.4616,51.26953125,55.79883663503739,-0.0907259194593267,2.3901413867837937,-3.51125159734916,4.116262864331847,0.2373774502374804,-1.3613857720920326,11.278195488721805,5.32,,,6169691.843170142,8649642.366345504,0.48828125,0.8518267900314839,22.53755416594894
19,190.0,199.996,0.0002525637772573579,0.12919478820155456,-0.183412051384757,0.8662905689340421,4.238918359094671,20.070945184697095,81.14856429463171,739.3846153846154,23.655649295458865,19.252705437591537,84.0,0.0,2.8727341101458865,0.09120203386491489,2.7689815675071787,3.1243426130683805,0.9277485543173591,-0.34670654071605345,3.0121407912649807,0.013248545072870694,-1.6467164897468323e-05,0,0.0,0.0,14.433042463836754,0.3110571336420339,13.953515861782046,15.19976324273431,0.6595002364128637,-0.7726068586324715,14.868753960446286,0.040141030135404134,-4.9938467938401686e-05,0,0.0,0.0,0.6261014805617403,33.4869982903289,-67.7986624479415,47.35991988126226,-0.47304564546232114,-1.1579566140410933,3.907039574524158,81.58995815899581,735.3846153846154,32.28399619403413,0.043900831644607084,40.86228081381686,3.114314001113604,0.0,1.6933111459138325e-07,0.0014201616768696253,-0.005327733661049,0.0061442018573236,-0.006868308370263511,0.4257556263525113,0.001419877626222342,0.0011091054655634083,0.011091054655634083,3.6764447161217664,0.464,53.7109375,55.87390004464991,0.09157748791422805,2.2640280756052005,-3.071218716762858,4.350909301744001,0.28680066195182946,-1.2001245315226887,11.119347664936988,5.396000000000001,,,8108926.086077262,11319741.611313272,0.48828125,0.984721592604906,0.4413938643641018
20,200.0,209.996,0.00012967244715991392,0.1289037768120556,-0.2114389885144761,0.8220478830662814,4.203040542870559,20.01537658970272,85.48882069267866,701.8461538461538,13.819347270199088,12.382783747337808,52.0,0.0,2.696346753386296,0.04217157060979446,2.626350030906724,2.7688647699039355,-0.08115201343794828,-1.1234044295336996,2.7418562029075306,0.003178681188556117,-3.968416298551895e-06,1,0.009920489738939775,0.009920489738939775,13.351848568017827,0.3351275852746398,12.82718188185253,13.95290727651708,0.05312452120746301,-1.2130611265305387,13.7329592451823,0.0264443460475732,-3.301173608840513e-05,0,0.0,0.0,-0.5621152825159205,32.63081197298794,-67.19761853926073,45.19509939246258,-0.3972870060655582,-1.2437383343717643,3.902205710750148,84.78260869565217,707.6923076923077,13.70756856256557,0.019369390360147,39.90159816704006,2.8430628262375466,0.0,-5.189300790675558e-07,0.0018509583087132659,-0.009756387056811,0.0072496261963911,-0.027854069615204192,0.5603736981483722,0.0018505881527824777,0.0014546769413804849,0.014546769413804849,4.919422094387317,0.4768,55.17578125,58.10821944727489,-0.01011129205742285,2.6246692429416307,-4.631503406445731,4.571155423678945,0.08874396488042419,-1.3068380825695363,12.396694214876032,4.840000000000001,,,75234.35335303872,92323.21996034826,0.48828125,0.991273894348778,0.706211997026486
21,210.0,219.996,0.0007361898787747456,0.1328854919413045,-0.2074053219848943,0.8701042255701381,4.2746928972929465,20.59569728758048,82.03618005889777,731.3846153846154,23.37212892007081,19.356308187943966,76.0,0.0,2.6900511890460477,0.16589105566730117,2.6006376086181007,3.421650714707757,2.845391188669024,7.734970943510524,2.6222372230124886,0.0005059364094075682,-6.15156790109253e-07,2,0.07058478692003933,0.1292581795559813,12.998463950577122,0.34327566703628387,12.621332404576265,14.333814660176383,2.3545405949403717,5.471103983922905,12.860181901658017,0.0023820323476559193,2.782481101915522e-06,2,0.2084826670353488,0.20926563054598724,0.6936389173093669,30.73239618145574,-61.16809266562781,41.81578333728312,-0.4436097128749503,-1.1647622924839998,3.808909090947356,82.59212198221093,726.4615384615385,36.93375913852479,0.050840625667177286,38.260536933831574,2.2442038951761605,0.0,4.1452768385688305e-07,0.001974714481126326,-0.0072286509931701,0.0071150990264652,0.005256934027567359,0.14394740117746974,0.00197431954224498,0.0015707496802401517,0.015707496802401518,5.244912288846654,0.4728,56.640625,57.54937174216773,-0.013759392621905375,2.4871462195719585,-3.080461549641685,4.599660456450595,0.3635944805187241,-1.3537452204467186,12.541806020066893,4.783999999999999,,,88305.59866425462,100971.75105856278,0.48828125,0.9589691555697273,0.5559419233131564
22,220.0,229.996,-7.129875185673865e-05,0.1325075109458343,-0.1995433321352333,0.8654796792266963,4.290569639551729,20.591402060930065,82.45243128964059,727.6923076923077,30.787943028033492,16.289055630494154,96.0,0.0,2.9321548048613,0.20418283929545222,2.738802806832284,3.4603071206724407,1.3479074646496993,0.7306189662676252,3.2007875472685225,0.024520234786589237,-3.0517736672963576e-05,1,0.20152952410681246,0.20152952410681246,13.403564604746213,0.3999500022427698,13.013851733288124,14.383334027172806,1.1955232472531303,0.2716596514858778,13.917509594770888,0.04664447893834981,-5.809591289878491e-05,1,0.3551380833472706,0.3551380833472706,-0.2060583994045906,37.035573921601795,-70.34832635184912,90.30420436917674,-0.16667572801557284,-0.9993808590842805,5.033253609850883,82.07070707070707,731.0769230769231,47.13537514164483,0.06447389276529701,45.165547593449496,18.088064169892768,0.0,-1.9379677609807242e-06,0.0017931072282381005,-0.0079052637435369,0.0057699917441272,-0.03741261724786976,0.0453885462348369,0.0017927496183979463,0.0014318334065046728,0.014318334065046727,4.723987264267062,0.4592,51.7578125,56.41006097206348,0.18331593768983406,2.0239035846767335,-2.6675134159256166,4.189506177622306,0.20726677000661012,-1.2411365478782523,11.380880121396054,5.272,,,6784938.144803565,9503976.279202366,0.48828125,0.9961064651987313,0.38172421893351327
23,230.0,239.996,-0.0003477496881120784,0.13651883014971908,-0.1889270994912093,0.8684084156241887,4.321735156126563,20.78853554059632,85.81937065794851,699.1428571428571,67.08302220481623,68.14464254578131,268.0,14.285714285714285,2.6492183552348463,0.04913827822250091,2.579455980116552,2.73879743057376,0.31024466593204403,-1.0697472688335332,2.7041403376482758,0.004023570226479137,-5.025460786692365e-06,1,0.024293556265409855,0.024293556265409855,12.503295209507774,0.3522577239393085,11.921693084281856,13.099637844019815,0.15386335393900274,-1.1242966667275378,12.879178239546937,0.02473669474715944,-3.094393484265989e-05,1,0.1664662153937062,0.1664662153937062,-0.0541097316387003,33.03266829160578,-65.95740391926525,48.19200181839404,-0.39944390997091994,-1.2026444017412696,3.924327765170977,83.22663252240717,720.9230769230769,28.758945096733346,0.03989183592163183,41.43949688104903,4.01157945569753,0.0,1.282965264734693e-06,0.0019269694514836425,-0.0069668693790532,0.0073184146745473,-0.09306928700415737,0.21375527180526843,0.0019265844462271206,0.0015359148958012108,0.015359148958012108,5.166605257700371,0.4708,56.640625,58.07541338121018,-0.057691358046269216,2.4953111793569267,-3.403697868686917,5.088173963872092,0.3016000561518523,-1.1647891654072673,11.169024571854058,5.372,,,243825.83778599487,292077.388799747,0.48828125,0.9963100140760393,2.592738135541339
24,240.0,249.996,1.4127807442923945e-05,0.12832189240262773,-0.2093229353434072,0.8610631958445761,4.378838476247599,21.694210916833402,82.17446270543616,730.1538461538462,78.54706248893731,75.97367965289031,328.0,15.384615384615385,2.755589691651238,0.15288083058614702,2.5500744416048144,3.0681636879546703,0.5250412725520647,-0.5947650351015783,2.6689073380047863,0.011883151734565273,1.4799721719575914e-05,2,0.22729278878844883,0.3979798630909053,13.10596441033354,0.752179860280536,11.820513837307448,14.193882225027645,-0.599783399891446,-0.8181124691746211,12.448452170425947,0.06967098940625722,8.68920630317218e-05,2,1.2472980731985297,1.7388608549629794,-0.23454131218082466,31.5076544614413,-61.370985574130536,42.77953060383092,-0.41289740684343723,-1.2096251646798932,3.762507877782135,80.71748878923766,743.3333333333334,45.473935258329995,0.06117569765694618,39.046986203615376,2.422013151102083,0.0,6.474336519724247e-07,0.001853262677023349,-0.0077571799658147,0.0060185741477278,-0.16455121829573296,0.33722032243074196,0.00185289210052773,0.0014616431014468413,0.014616431014468413,4.835465549669582,0.4668,52.734375,57.2371379068616,-0.11963980637152037,2.4115636757999983,-3.429304547925622,3.893811068511819,0.2812188320653156,-1.4102002109039884,10.877447425670777,5.515999999999999,,,2767226.4584387317,3864505.936986817,0.48828125,0.9322430930550385,1.4569739161984927
25,250.0,259.996,0.00024480865670329835,0.14129161465877513,-0.2132942583415195,0.8680425301500148,4.058881325423736,18.399028483397515,87.79264214046823,683.4285714285714,36.85671692402325,18.33030277982336,108.0,0.0,2.611431287076982,0.03445025453453023,2.559258169972231,2.688609832664888,0.25066445721552416,-0.9341530919307921,2.6479517735430744,0.0046757341807562814,-5.811411852779277e-06,1,0.0032063872716312503,0.0032063872716312503,12.817188585774897,0.2186284360732292,12.459175180628584,13.212971354559947,0.08484678706609787,-1.092393881130876,12.941999827536478,0.022565773101203633,-2.801877339501224e-05,1,0.289046580861676,0.289046580861676,0.14759141409007473,30.29581920480932,-62.58306392895405,43.91759113247654,-0.45233385907923646,-1.169386280225631,3.995671161893577,86.59793814432989,692.8571428571429,39.60352964622675,0.057159733510017983,36.8932160277188,3.1586855362949557,0.0,3.905650054299853e-07,0.0020199444087089613,-0.0073782864542431,0.0086177961627982,-0.0620317967908502,0.264691049278023,0.0020195404171865212,0.001595210578344322,0.015952105783443218,5.249926820579869,0.4636,55.6640625,57.4793589204361,-0.16936763845434913,2.123250693619059,-3.0922662231557823,5.060258254295539,0.6862610211588595,-0.4253008977614421,11.52959262106072,5.204000000000001,,,764958.6019534137,942767.4843625616,0.48828125,0.8914822839702077,1.1947039961383439
26,260.0,269.996,-0.0008054797938289863,0.13851777991343786,-0.211427250235945,0.8623166929426127,4.158969690669535,19.62186776868434,84.93031358885017,706.4615384615385,16.127695560822197,20.558858593479034,60.0,0.0,2.5017693820894054,0.03145150548645794,2.4522929348878963,2.574162330173784,0.29803381116553096,-0.7877389459764679,2.542835030155399,0.0035229949059409154,-4.382881404860278e-06,0,0.0,0.0,12.426237175281987,0.11582914957894803,12.178894657661594,12.722372839778815,-0.006203710583085027,-0.14542291341664093,12.575053144046192,0.016181232592855244,-2.0064729898932344e-05,0,0.0,0.0,0.3053480236576455,29.244687565980257,-57.426876887612885,41.981054763361584,-0.4476445329189952,-1.1769171951404462,3.8610379315046446,86.28318584070797,695.3846153846154,26.424541817341133,0.0379998942063534,36.27911513182495,2.707649913690723,0.0,-1.3667416244943996e-06,0.0020840289983058606,-0.0076969372380584,0.009684765772382,0.013887883537381476,0.05121594499018034,0.0020836125990730823,0.001675043308179353,0.016750433081793532,5.455678462663213,0.4596,53.7109375,56.357594509951966,-0.16401546095691918,2.629079499188904,-3.658771542084809,4.922103137135894,0.3063988052491901,-1.3055436415157033,11.867088607594935,5.056000000000001,,,324891.86830583314,394642.07053507515,0.48828125,0.8221003282677325,1.3528722518578036
27,270.0,279.996,0.0003915930799072926,0.13447056015300976,-0.2441852612981533,0.895403949191388,4.153280253203383,19.765775503306266,84.4521437851884,710.4615384615385,20.561352843848358,18.14754345175493,64.0,0.0,2.5890657292837402,0.1679505378284208,2.410305633552736,2.932764907083965,0.6709117211185416,-0.8402448945553966,2.4852807709997746,0.005812791921797598,7.3784171805900885e-06,1,0.4435971809727328,0.4435971809727328,12.13292099984121,0.23480008727899615,11.782233768007774,12.601231180017662,0.47369211943005773,-0.6610477257594458,12.096336906920495,0.0053414427187577895,-6.35011900841911e-06,1,0.5083366726488201,0.5083366726488201,-0.09703527008115626,30.44067646588835,-58.84533599482327,40.59168383902397,-0.43992844801827785,-1.194051955058812,3.7164938997457266,84.23326133909288,712.3076923076923,17.84836414252305,0.025057098688207307,37.47543803837737,2.1195157825366455,0.0,1.5205093380594754e-06,0.002177863510914872,-0.0073966605070531,0.0090749193959631,0.04191210701662918,-0.12471527715490538,0.0021774284255364697,0.0017570150193914557,0.017570150193914558,5.71448911413386,0.4452,54.6875,56.495452194712826,0.1088055871994923,2.3057662233186025,-2.742405400235912,4.310472815338584,0.30379034307399805,-1.4013855088536145,13.363028953229398,4.49,0.9927779207859121,0.22110866832648376,1054426.890354404,1661271.5565421374,0.48828125,0.9333232217742344,0.21888244609552032
28,280.0,289.996,-0.0005246374732636943,0.12985181598101764,-0.1893670899812958,0.8881114593202963,4.460430290158508,22.24130973569129,80.17817371937639,748.3333333333334,12.701705922171765,12.475430398842503,44.0,0.0,2.6037467274895096,0.07451096109150616,2.501547547358356,2.782354427723502,1.1442754306243035,0.15563938496248175,2.598795206650604,0.004217525591622442,5.177583222915772e-06,1,0.18499479429435217,0.18499479429435217,12.48146624653985,0.2108893467927319,12.13413350198474,12.951317706661431,0.9112703596236208,-0.25784265590521827,12.34086794656906,0.024109538994441224,2.9639327602953664e-05,3,0.2773953034814968,0.6241326347668021,-0.2728919714478254,33.74280562259006,-66.10677075870774,47.204374273120926,-0.40303683657733097,-1.2518049773632143,3.8027530521668145,80.7787903893952,742.7692307692307,19.348358440936902,0.02604894984798879,41.42755615958673,3.0229869430293768,0.0,-7.659411862367693e-07,0.00201424898159636,-0.0065822062023378,0.0081720805160589,0.01576834079037888,0.13917244339326862,0.002013846237165074,0.0016033680118533007,0.016033680118533004,5.332995497692205,0.462,53.7109375,56.78692330169247,0.01776762273937902,2.1184783475343316,-2.830655429227816,4.210143468417678,0.3780611290069547,-1.2416204155999286,10.830324909747292,5.54,,,291400.2444959642,406816.55512211344,0.48828125,0.8923862984181336,0.6006166700188089
29,290.0,299.996,-0.0003668005597314147,0.12911001077470477,-0.1804154262846812,0.900667258876542,4.5039951529566835,23.01808672170102,79.01668129938543,759.3333333333334,19.583542874443108,21.234620102772993,56.0,8.333333333333332,2.489715608261768,0.04051330674870353,2.413454972006386,2.557793111016378,-0.3924502798432013,-0.6910162590442117,2.5066587065389396,0.0004847766201248931,5.682101393571789e-07,2,0.033065134085460635,0.05148981484272808,12.299064833633555,0.21258634791429468,12.056413833440642,12.75595788853298,0.8136479003407018,-0.6187145603669597,12.268224623892724,0.0038081934712510686,4.8881733030095e-06,1,0.4863091266488624,0.4863091266488624,0.50332841571687,34.91992423973351,-67.17720737264347,48.715028669166536,-0.45025714779859527,-1.2067699714350097,3.75419894842097,79.33010136624063,756.3333333333334,23.164759023267663,0.03062771135733935,42.814806813658116,2.4829328006801066,0.0,3.1077734117837786e-07,0.0020648402840165816,-0.0079464679606074,0.0066668823782904,-0.06993827122359644,-0.04468568921011684,0.0020644272980468057,0.0016466723718607335,0.016466723718607332,5.427911927346196,0.4596,53.22265625,56.103933178185024,0.02627691195217053,1.9842908876510301,-2.763069332152596,3.7438668563552446,0.24058933022617182,-1.2908918309838944,11.876484560570072,5.052,,,236439.46632157592,289597.9643940163,0.48828125,0.28314292335005237,0.3134200668552012
